CD_DIST,NM_DIST,M >= 70 ANOS,F >= 70 ANOS,AREA_KM2,POP_TOTAL
421400310,Mirador,18,0,"161,9053581",1841
421410205,Presidente Nereu,12,0,"224,7475913",2301
421415105,Princesa,9,0,"85,5975366",2964
421420105,Quilombo,53,0,"278,9833981",11022
421430005,Rancho Queimado,6,0,"129,4621588",2014
421430010,Taquaras,0,0,"156,9991077",1265
421440905,Rio das Antas,34,0,"171,2860533",3707
421440910,Ipoméia,19,0,"143,6268552",2546
421450805,Rio do Campo,24,0,"502,0946793",6452
421460705,Rio do Oeste,39,0,"245,0568716",7747
421470605,Rio dos Cedros,64,0,"115,1232362",8200
421470610,Cedro Alto,15,0,"440,3496875",2665
421480505,Rio do Sul,198,0,"260,8172984",72587
421490405,Rio Fortuna,9,0,"302,3896294",4847
421500005,Rio Negrinho,73,0,"411,5059878",36417
421500030,Vila de Volta Grande,3,0,"495,9137373",2844
421505905,Rio Rufino,8,0,"282,5708533",2397
421507505,Riqueza,36,0,"191,0613462",4768
421510905,Rodeio,76,0,"129,0010182",12757
421520805,Romelândia,33,0,"223,3329189",4823
421530705,Salete,16,0,"177,8867187",7489
421535605,Saltinho,16,0,"156,5682106",3632
421540605,Salto Veloso,19,0,"104,5313756",4390
421545505,Sangão,4,0,"52,0926323",6348
421545515,Morro Grande,9,0,"30,8910204",6534
421550505,Santa Cecília,51,0,"1145,8448269",15546
421555405,Santa Helena,14,0,"81,0038545",2425
421560405,Santa Rosa de Lima,4,0,"203,2176570",2088
421565305,Santa Rosa do Sul,32,0,"150,2986326",9792
421567905,Santa Terezinha,15,0,"382,5657765",4653
421567915,Craveiro,4,0,"154,3834316",1539
421567925,Rio da Anta,3,0,"178,6015835",1874
421568705,Santa Terezinha do Progresso,10,0,"119,6530985",2576
421569505,Santiago do Sul,8,0,"73,3350923",1651
421570305,Santo Amaro da Imperatriz,69,0,"344,2352124",27272
421575205,São Bernardino,9,0,"149,8913579",2684
421580205,São Bento do Sul,231,0,"495,7716496",83277
421590105,São Bonifácio,18,0,"461,4378943",2946
421600805,São Carlos,56,0,"162,1204532",10282
421605705,São Cristóvão do Sul,12,0,"345,9025259",6084
421610705,São Domingos,42,0,"222,3816473",8087
421610715,Maratá,4,0,"45,4298732",560
421610730,Vila Milani,3,0,"99,7138787",579
421620605,São Francisco do Sul,138,0,"353,6728610",50119
421620610,Saí,16,0,"139,5935079",2555
421625505,São João do Oeste,52,0,"163,7469507",6295
421630505,São João Batista,47,0,"121,0612685",30920
421630510,Tijipió,9,0,"79,7036536",1767
421635405,São João do Itaperiú,8,0,"151,8845527",4463
421640405,São João do Sul,4,0,"34,1216000",2974
421640415,Vila Conceição,6,0,"63,6667350",2416
421640420,Vila Santa Catarina,10,0,"86,5863267",3278
421650305,São Joaquim,95,0,"1299,5707433",24248
421650310,Pericó,6,0,"172,3468993",665
421650313,Santa Izabel,0,0,"110,6076173",541
421650315,São Sebastião do Arvoredo,0,0,"306,1091242",485
421660205,São José,84,0,"2,6877726",31045
421660210,Barreiros,261,0,"39,3904420",125037
421660213,Centro Histórico de São José,267,0,"108,4211003",114217
421670105,São José do Cedro,70,0,"191,4453689",12307
421670110,Mariflor,13,0,"44,3545752",824
421670112,Padre Reus,7,0,"44,9598035",1036
421680005,São José do Cerrito,33,0,"768,4582739",6771
421680010,Salto dos Marianos,0,0,"180,2561841",1937
421690905,São Lourenço do Oeste,95,0,"43,0076654",20339
421690910,Frederico Wastner,9,0,"57,1460360",1058
421690920,Presidente Juscelino,17,0,"143,5528702",2138
421690929,São Roque,7,0,"112,4860926",1256
421700605,São Ludgero,30,0,"106,7651153",13509
421710505,São Martinho,11,0,"177,5674011",2987
421710510,Vargem do Cedro,3,0,"46,9983004",418
421715405,São Miguel da Boa Vista,8,0,"72,7546903",1781
421720405,São Miguel do Oeste,163,0,"234,2024145",44330
421725305,São Pedro de Alcântara,22,0,"139,1963187",5776
421730305,Saudades,25,0,"144,5748543",8954
421730310,Juvêncio,3,0,"61,2057016",1311
421740205,Schroeder,56,0,"165,2371535",20061
421750105,Seara,72,0,"170,8950651",16274
421750115,Caraíba,9,0,"62,7460264",1264
421750120,Nova Teutônia,4,0,"75,9863663",1082
421755005,Serra Alta,14,0,"90,5637924",3303
421760005,Siderópolis,50,0,"262,0026676",13714
421770905,Sombrio,95,0,"49,5779486",23682
421770909,Boa Esperança,6,0,"7,2427835",2208
421770915,Nova Guarita,13,0,"86,6366240",4101
421775805,Sul Brasil,13,0,"113,1254356",2832
421780805,Taió,59,0,"405,2458113",17222
421780815,Passo Manso,5,0,"288,6007535",1088
421790705,Tangará,28,0,"155,0016004",6760
421790715,Irakitan,11,0,"105,9688663",723
421790720,Marari,0,0,"129,0738656",660
421795605,Tigrinhos,9,0,"56,9621668",2329
421800405,Tijucas,81,0,"279,1586841",51592
421810305,Timbé do Sul,22,0,"328,5068777",5386
421820205,Timbó,174,0,"128,3127953",46099
421825105,Timbó Grande,16,0,"596,3436948",7342
421830105,Três Barras,53,0,"425,2296835",10629
421830110,São Cristóvão,24,0,"11,2667722",9117
421835005,Treviso,6,0,"156,6100643",3782
421840005,Treze de Maio,13,0,"117,2708795",6252
421840010,São Gabriel,7,0,"42,5621834",1110
421850905,Treze Tílias,22,0,"185,9372186",8787
421860805,Trombudo Central,13,0,"109,6481566",7274
421870705,Tubarão,340,0,"301,4845576",110088
421875605,Tunápolis,29,0,"132,9389200",4916
421880605,Turvo,46,0,"204,1448779",12099
421880620,Morro Chato,6,0,"30,9588921",944
421885505,União do Oeste,15,0,"92,8571743",2774
421890505,Urubici,52,0,"540,2725066",7858
421890510,Águas Brancas,3,0,"189,4553809",1623
421890520,Santa Teresinha,14,0,"291,6434863",1353
421895405,Urupema,12,0,"350,4723949",2656
421900205,Urussanga,76,0,"254,9537581",20919
421910105,Vargeão,12,0,"166,6850086",3634
421915005,Vargem,18,0,"350,6062424",2627
421917605,Vargem Bonita,12,0,"299,8067503",4576
421920005,Vidal Ramos,11,0,"346,9315333",6189
421930905,Videira,152,0,"164,4673502",52850
421930910,Anta Gorda,4,0,"108,6210953",1370
421930925,Lourdes,8,0,"111,0380500",1246
421935805,Vitor Meireles,24,0,"332,5492904",5066
421935810,Barra da Prata,0,0,"37,8648275",304
421940805,Witmarsum,16,0,"153,7756110",4255
421950705,Xanxerê,168,0,"329,5266448",50991
421950715,Cambuinzal,0,0,"47,8995704",616
421960605,Xavantina,9,0,"93,1471283",1912
421960610,Linha das Palmeiras,5,0,"124,8851945",1741
421970505,Xaxim,95,0,"234,4262592",30564
421970511,Anita Garibaldi,4,0,"15,6905029",339
421970516,Diadema,3,0,"43,5107343",1015
421985305,Zortéa,24,0,"190,1786214",3930
422000005,Balneário Rincão,32,0,"63,4203771",15981
430003405,Aceguá,5,0,"1,8976644",1531
430003415,Colônia Nova,0,0,"394,9859586",1050
430003425,Minuano,3,0,"584,5153495",1437
430003435,Rio Negro,0,0,"569,9400886",152
430005905,Água Santa,12,0,"162,2356955",2944
430005915,Engenho Grande,0,0,"38,9985173",337
430005925,Santo Antônio dos Pinheirinhos,0,0,"43,0040001",293
430005928,São Caetano,0,0,"47,2651080",338
430010905,Agudo,137,0,"534,6241480",16041
430020805,Ajuricaba,40,0,"211,9285500",5832
430020815,Medianeira,10,0,"110,7456453",888
430030705,Alecrim,73,0,"316,3937376",6123
430040605,Alegrete,520,0,"6577,3770637",71251
430040610,Passo Novo,3,0,"1223,0507318",1158
430045505,Alegria,10,0,"99,2432976",2975
430045510,Espírito Santo,6,0,"73,5508686",676
430047105,Almirante Tamandaré do Sul,0,0,"176,1759898",1267
430047115,Linha Vitória,4,0,"33,7981633",267
430047130,Rincão do Segredo,3,0,"55,0676957",435
430050505,Alpestre,29,0,"112,3015451",4055
430050510,Farinhas,0,0,"77,8345612",1354
430050515,Sertãozinho,5,0,"66,8039794",955
430050520,Volta Grande,0,0,"69,0386460",753
430055405,Alto Alegre,13,0,"45,4538920",1137
430055410,Linha Bonita,4,0,"22,6160550",294
430055420,Santa Lúcia,0,0,"14,4565529",117
430055425,São José,0,0,"13,7272202",108
430055430,Treze de Maio,0,0,"19,0812109",144
430057005,Alto Feliz,15,0,"78,1747513",3072
430060405,Alvorada,489,0,"36,8890567",165368
430060410,Estância Grande,34,0,"34,8114511",21947
430063805,Amaral Ferrador,41,0,"505,9830586",5310
430064605,Ametista do Sul,40,0,"84,6381944",7200
430064625,São Valentin da Gruta,0,0,"9,0662353",450
430066105,André da Rocha,3,0,"331,2081930",1135
430070305,Anta Gorda,44,0,"210,8039504",5525
430070310,Itapuca,5,0,"31,2956324",432
430080205,Antônio Prado,35,0,"147,8984913",11163
430080207,Linha 21 de Abril,3,0,"85,7797603",924
430080230,Santana,0,0,"113,8629550",958
430085105,Arambaré,26,0,"319,4690818",3292
430085120,Santa Rita do Sul,3,0,"198,7236681",820
430087705,Araricá,14,0,"35,3908947",8525
430090105,Aratiba,31,0,"134,4071780",4668
430090115,Dourado,9,0,"62,6374199",650
430090118,Pio X,0,0,"40,1843685",432
430090120,Rio Azul,4,0,"37,1702649",320
430090125,Três Barras,4,0,"30,1552538",238
430090130,Volta Fechada,0,0,"37,7240780",175
430100805,Arroio do Meio,79,0,"81,3552342",19471
430100816,Forqueta,5,0,"22,6306683",951
430100818,Palmas,5,0,"26,2329422",729
430100830,Vale do Arroio Grande,0,0,"26,8686735",807
430105705,Arroio do Sal,30,0,"119,1603508",11057
430107305,Arroio do Padre,13,0,"124,6927136",2599
430110705,Arroio dos Ratos,64,0,"425,7911866",14601
430120605,Arroio do Tigre,30,0,"53,4505947",7042
430120610,Coloninha,3,0,"35,3692756",628
430120618,Linha Ocidental,4,0,"46,3354017",1082
430120625,Vila Progresso,0,0,"64,8569973",1150
430120635,Sítio Alto,0,0,"50,5960722",952
430120640,Taboãozinho,0,0,"33,9170359",628
430120645,Taquaral,3,0,"30,6062876",576
430130505,Arroio Grande,120,0,"1264,9980961",15918
430130510,Mauá,0,0,"329,2117175",259
430130515,Pedreiras,0,0,"346,8114278",692
430130520,Santa Izabel do Sul,0,0,"567,5361828",689
430140405,Arvorezinha,34,0,"189,2659676",9150
430140420,Pinhal Queimado,0,0,"80,0442899",1172
430150305,Augusto Pestana,40,0,"284,1166312",6735
430150310,Rosário,3,0,"64,1146731",414
430155205,Áurea,22,0,"156,7271790",3396
430160205,Bagé,773,0,"361,9215790",114652
430160217,Joca Tavares,4,0,"1142,5289433",598
430160220,José Otávio,0,0,"924,8628391",1865
430160221,Palmas,0,0,"1043,4471261",604
430160222,Piraí,3,0,"617,5993839",219
430163605,Balneário Pinhal,53,0,"47,1824806",7210
430163610,Magistério,49,0,"13,6514872",6174
430163615,Túnel Verde,8,0,"41,5530592",1571
430165105,Barão,9,0,"37,3947612",3617
430165110,Arroio Canoas,6,0,"34,4710481",695
430165125,Francesa Alta,6,0,"13,5819781",896
430165127,Francesa Baixa,0,0,"15,5207033",851
430165130,General Neto,6,0,"23,7886320",402
430170105,Barão de Cotegipe,41,0,"260,5046827",7144
430175005,Barão do Triunfo,27,0,"436,1007073",5889
430180005,Barracão,26,0,"422,5614785",4507
430180010,Espigão Alto,3,0,"92,9075991",324
430185905,Barra do Guarita,16,0,"62,8014336",3161
430187505,Barra do Quaraí,12,0,"281,8173967",3441
430187515,Francisco Borges,0,0,"250,7807194",225
430187518,Guterrez,0,0,"203,5945453",341
430187525,Passo da Cruz,0,0,"319,7439304",234
430190905,Barra do Ribeiro,59,0,"609,5573706",11105
430190910,Douradilho,6,0,"119,7584127",1120
430192505,Barra do Rio Azul,15,0,"146,9946746",1696
430195805,Barra Funda,21,0,"60,4366129",2498
430200605,Barros Cassal,43,0,"647,9937248",9296
430205505,Benjamin Constant do Sul,6,0,"132,3507469",2082
430210505,Bento Gonçalves,387,0,"58,9539887",115410
430210507,São Pedro,6,0,"29,6433416",1070
430210510,Faria Lemos,30,0,"86,0505325",2111
430210530,Tuiuty,12,0,"61,7977675",2887
430210540,Vale dos Vinhedos,9,0,"35,8418049",1673
430215405,Boa Vista das Missões,7,0,"111,8634403",1709
430215430,São João,0,0,"84,2002192",224
430220405,Boa Vista do Buricá,40,0,"109,5410981",6966
430222005,Boa Vista do Cadeado,4,0,"116,2912967",1012
430222015,Cadeado,0,0,"223,7298884",233
430222020,Capela,0,0,"169,4532648",289
430222025,Faxinal,0,0,"74,6423466",142
430222030,Formigueiro,0,0,"29,2235484",191
430222040,Ponte Queimada,0,0,"65,6903586",93
430222045,Rincão do Tigre,0,0,"22,1899173",269
430223805,Boa Vista do Incra,11,0,"504,1135127",2271
430225305,Boa Vista do Sul,17,0,"94,3986436",2779
430230305,Bom Jesus,60,0,"445,2664569",9154
430230308,Capão do Tigre,3,0,"347,6117996",575
430230311,Capela São Francisco,3,0,"252,9332282",547
430230313,Casa Branca,0,0,"865,9936523",268
430230315,Itaimbezinho,0,0,"328,3790687",350
430230320,Santo Inácio,0,0,"382,6524806",308
430235205,Bom Princípio,55,0,"88,6601294",13142
430237805,Bom Progresso,4,0,"89,2064207",2096
430240205,Bom Retiro do Sul,67,0,"81,0773876",11874
430240215,Pinhal,0,0,"21,4622073",420
430245105,Boqueirão do Leão,40,0,"265,9517733",6247
430250105,Bossoroca,16,0,"970,5323037",4664
430250107,Esquina Piratini,4,0,"156,5757376",604
430250110,Ivaí,0,0,"89,0816024",171
430250115,Timbaúva,3,0,"393,8668381",451
430258405,Bozano,8,0,"139,6616837",1558
430258425,Salto,5,0,"60,8353821",593
430260005,Braga,15,0,"102,5411713",2646
430260010,Pedro Gárcia,0,0,"29,5030353",622
430265905,Brochier,22,0,"104,1972520",4782
430265920,Linha Pinheiro Machado,0,0,"1,1554637",184
430270905,Butiá,113,0,"417,5422154",18847
430270910,Cerro do Roque,0,0,"334,6444054",237
430280805,Caçapava do Sul,235,0,"408,4988904",28632
430280810,Bom Jardim,0,0,"341,3815881",649
430280815,Carajá Seival,0,0,"627,7139039",306
430280820,Cerro do Martins,3,0,"723,3551960",1132
430280825,Forninho,6,0,"567,2027335",1340
430280830,Santa Bárbara,0,0,"379,9942980",456
430290705,Cacequi,84,0,"651,3380367",9716
430290710,Saicã,0,0,"937,9464816",766
430290715,Umbu,4,0,"784,2222908",675
430300405,Cachoeira do Sul,446,0,"65,4618811",68224
430300410,Barro Vermelho,10,0,"832,5736672",1718
430300412,Bosque,10,0,"287,3884290",1860
430300415,Capané,0,0,"1108,0758537",1220
430300425,Cordilheira,3,0,"1118,4938406",2782
430300430,Ferreira,8,0,"93,0547857",2321
430300445,Três Vendas,7,0,"231,0158541",1945
430310305,Cachoeirinha,540,0,"43,7775313",136258
430320205,Cacique Doble,11,0,"126,8949103",3659
430320210,São Luís Rei,3,0,"77,1597921",944
430330105,Caibaté,40,0,"261,3028064",4704
430340005,Caiçara,22,0,"143,8917517",3931
430340010,Ipuaçu,0,0,"45,2686185",905
430350905,Camaquã,244,0,"127,0868996",50755
430350912,Bandeirinha,3,0,"118,6326227",1749
430350915,Banhado do Colégio,7,0,"395,8918119",1378
430350920,Bonito,20,0,"212,4144858",2684
430350922,Capela Santo Antônio,4,0,"159,5759433",1154
430350925,Capela Velha,0,0,"90,6830646",1479
430350935,Pacheca,5,0,"472,1309580",1102
430350940,Sant'Auta,9,0,"103,7519041",1899
430355805,Camargo,27,0,"121,6198702",2846
430355810,Paraíso,0,0,"16,4487108",135
430360805,Cambará do Sul,8,0,"750,4410474",4000
430360810,Bom Retiro,0,0,"162,8554405",243
430360815,Osvaldo Kroeff,4,0,"268,5148804",2118
430367305,Campestre da Serra,11,0,"538,4873722",3242
430370705,Campina das Missões,65,0,"224,8013925",5882
430380605,Campinas do Sul,40,0,"276,1621489",5284
430390505,Campo Bom,229,0,"60,5788565",62886
430400205,Campo Novo,17,0,"183,8197815",4625
430400215,Vila Turvo,0,0,"36,8990278",350
430410105,Campos Borges,29,0,"31,3538398",2963
430410115,Linha Ferrari,0,0,"13,8415306",80
430410120,Mundo Novo,0,0,"64,6765483",142
430410125,Rincão dos Toledos,0,0,"76,7443592",121
430410130,São José dos Campos Borges,0,0,"23,7414678",70
430410135,Varame,0,0,"8,4649387",67
430410140,Volta Vitória,5,0,"7,3793308",170
430420005,Candelária,109,0,"202,7623928",20302
430420010,Botucaraí,5,0,"161,3006478",2403
430420015,Linha Brasil,8,0,"81,7590190",1665
430420020,Linha do Rio,15,0,"101,7394160",1500
430420025,Pinheiro,0,0,"254,5211831",1122
430420030,Vila União,0,0,"142,6524584",1914
430430905,Cândido Godói,51,0,"247,0471878",6294
430435805,Candiota,25,0,"75,5058856",6407
430435810,Baú,0,0,"228,9138103",1325
430435820,Jaguarão Grande,4,0,"384,6500966",1931
430435825,Passo Real de Candiota,0,0,"110,7683902",368
430435830,Seival,7,0,"133,7895596",679
430440805,Canela,138,0,"253,0024251",48946
430450705,Canguçu,203,0,"697,8196619",31209
430450710,Quarto Distrito,26,0,"424,1830144",3513
430450715,Quinto Distrito,21,0,"630,7706169",2443
430450720,Segundo Distrito,61,0,"755,3674116",7511
430450725,Terceiro Distrito,42,0,"1018,2496745",5004
430460605,Canoas,1279,0,"130,7885626",347657
430461405,Canudos do Vale,13,0,"82,9080018",1656
430462205,Capão Bonito do Sul,3,0,"492,2862258",1322
430462210,Barretos,0,0,"34,5633693",411
430463005,Capão da Canoa,175,0,"26,1034578",50043
430463006,Arroio Teixeira,14,0,"15,2246762",1952
430463007,Capão Novo,39,0,"46,6731698",10835
430463010,Curumim,0,0,"10,3812235",764
430465505,Capão do Cipó,16,0,"1007,7964203",3119
430466305,Capão do Leão,110,0,"118,8267201",25287
430466310,Hidráulica,5,0,"55,5086138",415
430466315,Passo das Pedras,0,0,"266,2104782",631
430466320,Pavão,0,0,"342,6505674",154
430467105,Capivari do Sul,7,0,"260,1948645",3170
430467110,Rancho Velho,0,0,"76,3604557",133
430467115,Santa Rosa,0,0,"76,3340717",688
430468905,Capela de Santana,39,0,"135,2367039",10437
430468910,Pareci Velho,0,0,"4,4974347",125
430468915,Passo Taquara,0,0,"8,4433322",156
430468920,San Martin,0,0,"5,5661112",137
430468925,Paquete,0,0,"14,3414662",63
430468930,Sanga Funda,0,0,"14,6714303",241
430469705,Capitão,24,0,"73,9670910",2921
430470505,Carazinho,327,0,"323,7882762",60875
430470525,Pinheiro Marcado,0,0,"162,6994553",415
430470533,São Bento,0,0,"180,2060558",514
430471305,Caraá,45,0,"294,6063546",7394
430480405,Carlos Barbosa,80,0,"96,7400551",26304
430480410,Arco Verde,7,0,"22,7145743",1055
430480413,Cinco da Boa Vista,10,0,"22,8345772",809
430480420,Santa Luiza,4,0,"50,5407180",1107
430480425,Santo Antônio de Castro,6,0,"37,2315138",1145
430485305,Carlos Gomes,9,0,"83,1546307",1368
430490305,Casca,43,0,"159,1311902",8163
430490310,Evangelista,17,0,"112,9096830",1302
430495205,Caseiros,11,0,"235,8633105",3000
430500905,Catuípe,50,0,"82,3470019",6419
430500910,Colônia das Almas,11,0,"125,5554172",786
430500912,Esquina Bom Sucesso,0,0,"106,2379592",292
430500913,Esquina Brasil Neves,0,0,"99,8891507",104
430500917,Passo Burmann,7,0,"45,0177586",290
430500918,Pontão Santo Antônio,3,0,"45,7272994",229
430500920,Santa Tereza,5,0,"78,4096430",554
430510805,Caxias do Sul,1600,0,"507,8620420",450436
430510815,Criúva,18,0,"461,1938279",1745
430510820,Fazenda Souza,20,0,"74,9129803",3048
430510835,Oliva,14,0,"190,1276874",1534
430510840,Santa Lúcia do Piaí,5,0,"164,6314659",2589
430510845,Seca,19,0,"174,2684656",2502
430510850,Vila Cristina,13,0,"79,3230801",1647
430511605,Centenário,26,0,"134,2300237",2721
430512405,Cerrito,24,0,"76,8608104",3434
430512410,Alto Alegre,8,0,"135,6570190",411
430512415,Vila Freire,12,0,"239,1806858",1963
430513205,Cerro Branco,20,0,"158,0245297",3802
430515705,Cerro Grande,7,0,"73,4376826",2379
430517305,Cerro Grande do Sul,30,0,"324,9076889",9178
430520705,Cerro Largo,49,0,"118,9448802",12662
430520713,Santo Antônio,0,0,"24,3833174",469
430520714,São Francisco,6,0,"33,3153483",574
430530605,Chapada,31,0,"52,1174135",6340
430530610,Boi Preto,0,0,"104,5397419",888
430530615,Santana,0,0,"56,5870552",742
430530620,São Miguel,0,0,"237,0635366",426
430530625,Tesouras,3,0,"213,9509230",918
430530630,Vila Rica,0,0,"19,9878382",226
430535505,Charqueadas,182,0,"217,3617795",35012
430537105,Charrua,18,0,"198,7478596",2768
430540505,Chiapetta,28,0,"397,1793244",3913
430543905,Chuí,27,0,"202,3868632",6262
430544705,Chuvisca,9,0,"220,4713725",4597
430545405,Cidreira,71,0,"234,2905670",14286
430545409,Costa do Sol,14,0,"9,1287453",2785
430550405,Ciríaco,30,0,"132,3386540",3306
430550407,Cruzaltinha,0,0,"81,8098607",266
430550415,São João Bosco,0,0,"60,2010738",577
430558705,Colinas,25,0,"60,7319533",2423
430560305,Colorado,20,0,"160,8741320",2512
430560310,Vista Alegre,4,0,"125,4205584",746
430570205,Condor,32,0,"463,5678035",6406
430580105,Constantina,54,0,"84,0852673",8970
430580106,Barra Curta Baixa,0,0,"28,6308152",263
430580107,Capinzal,0,0,"47,4694546",569
430580114,São Marcos Baixo,6,0,"43,4279864",583
430583505,Coqueiro Baixo,15,0,"95,6459457",1168
430583510,Arroio da Laje,3,0,"16,9923729",122
430585005,Coqueiros do Sul,6,0,"39,7175735",809
430585015,Igrejinha,7,0,"42,9983826",609
430585020,Rio Bonito,0,0,"17,7501174",167
430585022,Serra do Pontão,3,0,"26,7069730",220
430585025,Xadrez,0,0,"149,9739609",406
430587105,Coronel Barros,23,0,"163,5368609",2750
430587110,Linha 8,0,0,"0,1467317",72
430590005,Coronel Bicaco,34,0,"196,0584815",5537
430590010,Antônio Kerpel,0,0,"25,9110977",38
430590015,Campo Santo,0,0,"225,7552068",394
430590020,Turvinho,0,0,"44,5783326",175
430593405,Coronel Pilar,13,0,"105,6684031",1607
430595905,Cotiporã,36,0,"133,5143572",3305
430595910,Lageado Bonito,6,0,"39,6930495",541
430597505,Coxilha,13,0,"422,1012477",2667
430600705,Crissiumal,57,0,"192,6732896",10329
430600710,Esquina Gaúcha,3,0,"61,4457709",998
430600715,Lajeado Grande,0,0,"28,2426561",356
430600720,Planalto,0,0,"40,6003409",509
430600730,Vista Nova,0,0,"39,2319649",694
430605605,Cristal,34,0,"3,6092265",4193
430605610,Bom Será,12,0,"155,0113499",1186
430605615,Cordeiro,3,0,"286,6980261",1417
430605625,Passo do Mendonça,3,0,"236,6814103",503
430607205,Cristal do Sul,21,0,"97,0771745",2692
430610605,Cruz Alta,319,0,"974,1181014",58429
430610613,Colônia São João,0,0,"386,4295929",484
430613005,Cruzaltense,16,0,"166,8826844",1635
430620505,Cruzeiro do Sul,50,0,"155,0583032",11600
430630405,David Canabarro,34,0,"174,7342420",4321
430632005,Derrubadas,16,0,"360,8505969",2751
430635305,Dezesseis de Novembro,23,0,"217,3628777",2507
430637905,Dilermando de Aguiar,27,0,"600,5180728",2806
430640305,Dois Irmãos,98,0,"66,1139765",30709
430642905,Dois Irmãos das Missões,11,0,"226,0722733",2090
430645205,Dois Lajeados,23,0,"133,5347898",3097
430650205,Dom Feliciano,74,0,"1355,1949642",13051
430655105,Dom Pedro de Alcântara,6,0,"8,8728030",853
430655110,Arroio dos Mengues,0,0,"15,4150522",465
430655115,Morro dos Leffas,0,0,"23,1511356",533
430655120,Porto Colônia,6,0,"30,7770524",711
430660105,Dom Pedrito,215,0,"4325,4204371",36350
430660110,Torquato Severo,3,0,"868,6309392",631
430670005,Dona Francisca,16,0,"114,1490178",3079
430673405,Doutor Maurício Cardoso,33,0,"107,9329233",3230
430673415,Pitanga,5,0,"81,7831298",485
430673420,Pranchada,0,0,"66,0154271",755
430675905,Doutor Ricardo,17,0,"107,9603984",1888
430676705,Eldorado do Sul,107,0,"175,0090999",32246
430676710,Bom Retiro,5,0,"122,8406268",863
430676715,Parque Eldorado,40,0,"211,7647650",6450
430680905,Encantado,116,0,"91,8163469",21950
430680925,Valdástico,9,0,"48,1899520",1012
430690805,Encruzilhada do Sul,111,0,"19,7989185",17561
430690809,Capitão Noronha,0,0,"698,4637436",786
430690815,Cerro Partido,11,0,"470,0451483",1576
430690820,Coronel Prestes,5,0,"639,7720626",1148
430690825,Maria Santa,3,0,"412,4564153",914
430690830,Pompeu Machado,0,0,"747,9138353",815
430690835,Santa Bárbara,5,0,"359,4111069",1019
430692405,Engenho Velho,3,0,"71,1910715",1296
430693205,Entre-Ijuís,52,0,"552,9860995",9158
430695705,Entre Rios do Sul,40,0,"119,9123405",2685
430697305,Erebango,13,0,"152,7928809",3054
430700505,Erechim,493,0,"270,3724042",104327
430700510,Capo-Erê,3,0,"110,0608274",936
430700515,Jaguaretê,0,0,"48,7310456",442
430705405,Ernestina,12,0,"238,5584513",3034
430710405,Herval,41,0,"3,0258402",4332
430710410,Basílio,0,0,"231,3827293",545
430710415,Bote,0,0,"364,6027853",407
430710420,Cerro Chato,0,0,"407,0189498",448
430710425,Coxilha do Lageado,0,0,"158,9345522",134
430710430,Jaguarão Chico,0,0,"240,2307194",139
430710435,Mingote,0,0,"354,5217611",186
430720305,Erval Grande,12,0,"84,2426547",3875
430720310,Goio-Êm,0,0,"74,8983254",168
430720315,Pinhalzinho,0,0,"50,1346134",327
430720320,Santana,0,0,"35,0305331",153
430720325,Sete de Setembro,0,0,"41,3711398",407
430730205,Erval Seco,28,0,"49,9381411",3942
430730210,Arco Íris,4,0,"11,5196152",297
430730212,Capivara,0,0,"18,4115439",199
430730215,Coronel Finzito,4,0,"52,2738842",774
430730222,Fortaleza,0,0,"16,4129978",276
430730225,São Bom Jesus,0,0,"78,4009831",505
430730240,Vista Gaúcha,0,0,"130,2236749",794
430740105,Esmeralda,6,0,"690,8216975",3035
430740110,São Sebastião,0,0,"138,7654097",160
430745005,Esperança do Sul,11,0,"27,2776149",1588
430745007,Açoita Cavalo,0,0,"14,8658697",159
430745008,Bom Jardim,0,0,"21,0902202",263
430745010,Lara,4,0,"35,9108126",392
430745020,Ismael,0,0,"49,7647829",824
430750005,Espumoso,70,0,"232,7853525",12928
430750015,Avelino Paranhos,0,0,"100,6111136",684
430750020,Campina Redonda,0,0,"60,9544734",411
430750030,Depósito,3,0,"304,2610821",740
430750050,Volta Alegre,0,0,"85,0299256",410
430755905,Estação,42,0,"99,7573455",5582
430760905,Estância Velha,152,0,"51,7790563",47924
430770805,Esteio,341,0,"27,6763486",76137
430780705,Estrela,110,0,"44,3553099",26393
430780723,Costão,21,0,"35,5777592",1253
430780726,Novo Paraíso,10,0,"39,6435075",2260
430780727,Delfina,6,0,"47,9980203",1588
430780735,Glória,4,0,"17,4516357",689
430781505,Estrela Velha,8,0,"132,6750294",1451
430781510,Itaúba,3,0,"68,7232575",848
430781515,Rincão da Estrela,0,0,"56,0712223",404
430781520,São Luiz,5,0,"24,1430313",367
430783105,Eugênio de Castro,17,0,"418,0687624",2633
430786405,Fagundes Varela,29,0,"134,2951454",2566
430790605,Farroupilha,172,0,"99,1541912",60376
430790610,Jansen,16,0,"88,4768101",2058
430790615,Nova Milano,16,0,"85,2946737",2024
430790620,Nova Sardenha,31,0,"88,4155637",5828
430800305,Faxinal do Soturno,51,0,"169,5142014",6702
430805205,Faxinalzinho,10,0,"31,0076566",1683
430805210,Coxilhão,0,0,"31,1856111",148
430805215,Votouro,0,0,"25,4588206",445
430805220,Faxinal Grande,3,0,"54,0898767",224
430805225,Nossa Senhora dos Navegantes,0,0,"1,5787863",20
430807805,Fazenda Vilanova,14,0,"84,7940159",4291
430810205,Feliz,74,0,"94,8317772",13764
